"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-18b-3p",0.940710628400051,1.15931896242591,3.30819306623982,0.350438725676801,0.726009467786921,NA
"hsa-miR-18b-5p",1.90965699552568,1.17075238801767,2.4015381081788,0.487501066100305,0.625903287514675,NA
"hsa-miR-1908-3p",3.27305113585533,-5.35029768787725,2.27474841581211,-2.35203930715438,0.0186708018155287,0.188331566139246
"hsa-miR-1908-5p",67.0847837064282,-0.438382252220816,0.458041870451082,-0.957078993213208,0.338527385639275,0.913236668236183
"hsa-miR-1909-3p",0.29730177875068,-1.86213667468186,4.98744860052732,-0.373364584546291,0.708877114281587,NA
"hsa-miR-1909-5p",0.438351146008107,2.08634352262492,4.78680667292823,0.435852890074761,0.662943467098699,NA
"hsa-miR-190a-3p",0.46962945915274,-0.361179197945299,4.75969592328149,-0.0758828302830509,0.939512316918888,NA
"hsa-miR-190a-5p",4.06940134197852,-0.774607298625197,1.58237799686938,-0.489521024785292,0.624472873310807,0.977355024871633
"hsa-miR-190b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-190b-5p",3.25062223750803,-1.37783073129575,1.86845605917386,-0.737416716079992,0.460868973077521,0.92189086559648
"hsa-miR-191-3p",3.09596069033926,-1.39204532697927,1.81154547438962,-0.768429689819576,0.442231947206919,NA
"hsa-miR-191-5p",3590.09587815033,0.40935665881948,0.21410302478404,1.9119611188697,0.0558811812941641,0.440142799478597
"hsa-miR-1910-3p",0.438351146008107,2.08634352262492,4.78680667292823,0.435852890074761,0.662943467098699,NA
"hsa-miR-1910-5p",2.83284064492236,-0.680704764490341,1.89916255515564,-0.358423644486059,0.720026299714404,NA
"hsa-miR-1911-5p",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-1913",1.62755826101083,-1.4285360873956,2.64891336977099,-0.539291357617747,0.589685831208045,NA
"hsa-miR-1914-3p",1.85635741886405,-0.736648245437331,2.45490905132519,-0.300071501646743,0.764122616493382,NA
"hsa-miR-1914-5p",6.09518302105548,-1.10492967755347,1.29988881855145,-0.850018602963884,0.395314743641563,0.92189086559648
"hsa-miR-1915-3p",1.16950978625327,1.7031768312355,3.06381503917888,0.555900669412461,0.578278760597163,NA
"hsa-miR-1915-5p",0.233293442366843,1.15123178997411,4.98642596834079,0.230873133840424,0.817413363011931,NA
"hsa-miR-192-3p",8.76933242413813,1.31742618759706,1.11200369162664,1.18473184713077,0.236123486468968,0.772090669882393
"hsa-miR-192-5p",288.04611823444,-0.25626393974479,0.26763474401323,-0.957513721507406,0.338308023994535,0.913236668236183
"hsa-miR-193a-3p",12.9351611209185,0.58402271194992,0.953251610516989,0.612663755829565,0.540098692404477,0.95330851371586
"hsa-miR-193a-5p",144.221505799613,0.0211568948245071,0.340185590678486,0.0621922133218827,0.950409763356687,0.999610127096233
"hsa-miR-193b-3p",90.9355612493397,0.24366465172701,0.3908802652448,0.623374146490634,0.533038683298183,0.95330851371586
"hsa-miR-193b-5p",69.3133515064591,-0.582878170354709,0.427286745262976,-1.36413819716306,0.172524074941037,0.70031172656479
"hsa-miR-194-3p",14.2492130078993,0.305498353669677,0.89456015716956,0.341506774274736,0.73272210594824,0.981276468474986
"hsa-miR-194-5p",506.554916800797,-1.23006000355812,0.252725610333486,-4.86717591436416,1.13204257212168e-06,6.56584691830573e-05
"hsa-miR-195-3p",0.502359482391944,-0.442567287228556,4.63841298794598,-0.095413515005816,0.923986381631217,NA
"hsa-miR-195-5p",1.0642330166541,-1.99102308903127,3.17644655380006,-0.626808307745448,0.530784897122955,NA
"hsa-miR-196a-1-3p",44.4802013343345,-0.793492965272921,0.530532565348965,-1.49565364522155,0.134743935842374,0.675894449166394
"hsa-miR-196a-5p",2869.03235412368,0.146024887327239,0.204737600805179,0.713229454447846,0.475703782721407,0.927422500767786
"hsa-miR-196b-3p",2.09269343564994,-1.08723469942682,2.15349213021489,-0.50487052363564,0.613649778454865,NA
"hsa-miR-196b-5p",235.364217101459,-0.0903762109901096,0.2860366343493,-0.315960265704094,0.752032667683233,0.981276468474986
"hsa-miR-197-3p",88.2423038307887,0.00251401062323582,0.397873586937883,0.00631861652989877,0.994958506972046,0.999610127096233
"hsa-miR-197-5p",7.4441497118132,0.634314096573634,1.28929316993141,0.49198592792311,0.622729291551854,0.977355024871633
"hsa-miR-1973",2.57984987380606,1.07654937489846,1.96272821337258,0.548496407991511,0.583351095012988,NA
"hsa-miR-1976",0.971988941544685,-0.433678245498831,3.21104167620737,-0.13505842939138,0.892565677498369,NA
"hsa-miR-199a-3p",5.93012371898572,-0.475239439400938,1.5551417419035,-0.305592362802404,0.759915036079974,0.984917812125999
"hsa-miR-199a-5p",2.5831609288255,-2.21954996035742,2.39840481778725,-0.925427577486755,0.354743539395497,NA
"hsa-miR-199b-3p",5.93012371898572,-0.475239439400938,1.5551417419035,-0.305592362802404,0.759915036079974,0.984917812125999
"hsa-miR-19a-3p",36.9118858151979,-0.353107755732091,0.56978181196528,-0.619724512641354,0.535439174465645,0.95330851371586
"hsa-miR-19b-1-5p",0.466586884733686,2.16892298996619,4.88635292449023,0.443873584958554,0.657133983336322,NA
"hsa-miR-19b-2-5p",0,NA,NA,NA,NA,NA
"hsa-miR-19b-3p",458.057343757565,0.197657923691021,0.241409377281942,0.818766552966896,0.412919617209093,0.92189086559648
"hsa-miR-200a-3p",230.525004374485,0.378857181456105,0.290505414193491,1.30413122422485,0.192188844402533,0.736988626469216
"hsa-miR-200a-5p",70.0085214205259,-0.425097282750399,0.431926540763936,-0.984188843775475,0.325022670094239,0.895507673373455
"hsa-miR-200b-3p",2106.91966083377,-0.698956873436481,0.245876620756469,-2.84271384276413,0.00447312121933839,0.0532186729685388
"hsa-miR-200b-5p",696.578819942977,-0.158261273275735,0.226097806457287,-0.699968194099367,0.483947167702415,0.93026036868176
"hsa-miR-200c-3p",8081.84680019747,-0.400675661983744,0.236937966604452,-1.69105723209248,0.0908258723974085,0.576838092805976
"hsa-miR-200c-5p",16.3570996599257,-0.024766523539933,0.817260121803625,-0.0303043338090147,0.975824340281845,0.999610127096233
"hsa-miR-202-5p",0.795166976629,-1.30970013259776,3.55597523565968,-0.368309688848212,0.712642328876578,NA
"hsa-miR-203a-3p",26.2821662775248,-0.128976131826175,0.683927251684522,-0.188581653251139,0.850420713379774,0.999610127096233
"hsa-miR-203b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-204-3p",0,NA,NA,NA,NA,NA
"hsa-miR-204-5p",0.438351146008107,2.08634352262492,4.78680667292823,0.435852890074761,0.662943467098699,NA
"hsa-miR-205-3p",0,NA,NA,NA,NA,NA
"hsa-miR-205-5p",0,NA,NA,NA,NA,NA
"hsa-miR-206",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-20a-3p",8.19310381166212,0.51662425255034,1.11455741119239,0.463524128378131,0.642988724030564,0.981276468474986
"hsa-miR-20a-5p",25.407194004063,-0.517248684796722,0.66059764195934,-0.783001106789537,0.433626462105991,0.92189086559648
"hsa-miR-20b-3p",2.22924851839375,0.0412052041267785,2.11484775380331,0.0194837685373217,0.984455185417295,NA
"hsa-miR-20b-5p",20.6465175278319,1.01382815686085,0.77089219977287,1.31513609446244,0.188464167841344,0.728728115653196
"hsa-miR-21-3p",209.702384911538,0.321604180291096,0.292954847859189,1.09779436196829,0.27229429394683,0.834657277425705
"hsa-miR-21-5p",18283.891603733,-1.1618077344502,0.25176493160537,-4.61465275184267,3.93753091120058e-06,0.000186746897254562
"hsa-miR-210-3p",286.843267779472,0.2209340739695,0.301659085578919,0.732396551376866,0.463926563086242,0.92189086559648
"hsa-miR-210-5p",4.80082846282406,-2.08448521521172,1.64326717256788,-1.26850049097881,0.204619275497594,0.74174487367878
"hsa-miR-2110",7.01822751622224,-0.918634076014787,1.23062780306699,-0.746475964321097,0.455379945765403,0.92189086559648
"hsa-miR-2115-3p",0,NA,NA,NA,NA,NA
"hsa-miR-2115-5p",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-2116-3p",16.6084668703561,-0.559117148212257,0.821320491787049,-0.680753924689881,0.496027208879392,0.933800403971899
"hsa-miR-2116-5p",1.0535242569319,3.35664328672661,3.35560158735653,1.00031043595104,0.317160298357769,NA
"hsa-miR-212-3p",2.47457310420689,-0.416072443393014,1.98897299974872,-0.20918958851909,0.834300239787312,NA
"hsa-miR-212-5p",0,NA,NA,NA,NA,NA
"hsa-miR-214-3p",0.233293442366843,1.15123178997411,4.98642596834079,0.230873133840424,0.817413363011931,NA
"hsa-miR-215-3p",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-215-5p",12.6871049655075,0.709502738922475,0.918112218096676,0.772784333916538,0.439650026383381,0.92189086559648
"hsa-miR-216a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-216b-5p",0,NA,NA,NA,NA,NA
"hsa-miR-218-1-3p",0.410115407282528,1.99975136855162,4.89884351899693,0.408208868235309,0.683120337976028,NA
"hsa-miR-218-5p",5.18720241589464,-1.59292357852128,1.42314910081133,-1.11929493375863,0.263014336447788,0.826842506253308
"hsa-miR-219a-1-3p",2.15220748752016,-1.88377685974912,2.30532986979647,-0.817139830802363,0.413848522908425,NA
"hsa-miR-219a-5p",6.15053805188429,2.67966001970441,1.47292705448934,1.81927544309615,0.0688694179358835,0.484172877609847
"hsa-miR-219b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-219b-5p",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-22-3p",125.969413837047,-0.0340242669299651,0.343178779084886,-0.099144437254231,0.921023590043254,0.999610127096233
"hsa-miR-22-5p",19.8692609063856,-0.315387013820794,0.747849446811037,-0.421725275275204,0.673225553532378,0.981276468474986
"hsa-miR-221-3p",1767.15777617568,0.360529948916817,0.213969072977111,1.68496289627513,0.0919957303181944,0.576838092805976
"hsa-miR-221-5p",11.3620614074125,-0.143994608575524,0.971142375641263,-0.148273427447177,0.882126985363176,0.999610127096233
"hsa-miR-222-3p",4477.27924421514,-0.176244204043436,0.218547278935223,-0.806435133405042,0.419991995895858,0.92189086559648
"hsa-miR-222-5p",17.4659121648145,-0.263535251282552,0.781740683633458,-0.337113389132653,0.736031424533956,0.981276468474986
"hsa-miR-223-3p",0,NA,NA,NA,NA,NA
"hsa-miR-224-3p",3.40774687367427,0.486453560798954,1.69581653651348,0.28685506381432,0.774223298955946,0.986573058917606
"hsa-miR-224-5p",421.020299021711,0.25570340213801,0.25168025052575,1.01598517008727,0.309636448592804,0.886859951525068
"hsa-miR-2276-3p",3.78513225771759,0.784622028985093,1.61787845609934,0.484969699687328,0.627697839249454,0.977355024871633
"hsa-miR-2276-5p",0,NA,NA,NA,NA,NA
"hsa-miR-2277-3p",6.54048171271524,0.45601369578132,1.2717764890936,0.358564338696278,0.71992102866056,0.981276468474986
"hsa-miR-2277-5p",2.15670177203378,-1.96777942988574,2.20230095680771,-0.893510681999648,0.371583754278106,NA
"hsa-miR-2278",2.96649230747702,-0.808516021200465,1.86008585771843,-0.434665968694684,0.663804903622833,NA
"hsa-miR-2355-3p",0.702922901519584,0.665199713551927,3.71213914386796,0.179195791906336,0.857783967820427,NA
"hsa-miR-2355-5p",1.469854139423,-0.360729420398869,2.49870482046869,-0.144366560405165,0.885211021087694,NA
"hsa-miR-2392",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-23a-3p",17610.7760513368,-0.798143830083785,0.220114985047716,-3.62603132136036,0.000287810460641156,0.00635924065416649
"hsa-miR-23a-5p",67.4921763864182,0.827728658813404,0.44784612163105,1.84824344531293,0.0645671330490719,0.468111714605771
"hsa-miR-23b-3p",8995.10117153661,-1.03751233687,0.226912253976887,-4.57230633730198,4.82385000181097e-06,0.000203478763712754
"hsa-miR-23b-5p",36.2200793082309,-0.810997027278961,0.563257013883914,-1.43983475977825,0.149914154382883,0.70031172656479
"hsa-miR-23c",50.3757114265051,-1.04331304573128,0.495184290971057,-2.10691870633727,0.0351246268245754,0.313419747050057
"hsa-miR-24-1-5p",12.5643012169049,0.00914378705936574,0.925668602244575,0.00987803522469462,0.992118596375446,0.999610127096233
"hsa-miR-24-2-5p",38.2886479134895,0.0347643109204469,0.552959564220774,0.0628695354414141,0.949870394033345,0.999610127096233
"hsa-miR-24-3p",23320.081456347,-0.290500861011308,0.196402023868677,-1.47911337820811,0.139110015242153,0.679442600761674
"hsa-miR-2467-3p",1.20223980949247,1.64542636533706,3.03470327380147,0.542203377688354,0.587678408705319,NA
"hsa-miR-2467-5p",0,NA,NA,NA,NA,NA
"hsa-miR-25-3p",4821.627083634,-0.379517875573101,0.198565628343151,-1.91129692857637,0.0559664335543905,0.440142799478597
"hsa-miR-25-5p",27.1965149429157,0.492493911107601,0.650839428387319,0.756705709007098,0.449226193750468,0.92189086559648
"hsa-miR-2681-3p",0,NA,NA,NA,NA,NA
"hsa-miR-2682-3p",2.16828275642896,0.0473187337892383,2.25548380215212,0.0209794163647232,0.983262075423885,NA
"hsa-miR-2682-5p",0.233293442366843,1.15123178997411,4.98642596834079,0.230873133840424,0.817413363011931,NA
"hsa-miR-26a-1-3p",17.8642930026804,-1.72063962844123,0.820756443071571,-2.09640709246457,0.0360460937785789,0.315573349306804
"hsa-miR-26a-2-3p",26.9381530596807,-0.670486915893422,0.643427882933893,-1.04205449231722,0.297386415515234,0.867844633956406
"hsa-miR-26a-5p",514.447681712448,-0.460549932045466,0.259534015230302,-1.77452628564617,0.0759761381453563,0.510912001441237
"hsa-miR-26b-3p",27.1074237348721,-1.62918737086508,0.691272545100365,-2.35679455579787,0.0184334418931646,0.188331566139246
"hsa-miR-26b-5p",203.708692014611,-0.485017468735638,0.301990067489482,-1.60607093063592,0.10825832609034,0.612009751959576
"hsa-miR-27a-3p",834.292604885805,-0.2760544541449,0.228565133474926,-1.20777150017583,0.227135166767695,0.763655468645487
"hsa-miR-27a-5p",20.5503161294096,0.473686725401653,0.729991799555742,0.648893214540121,0.516407400911911,0.950845373107645
"hsa-miR-27b-3p",585.186596810765,-0.396860923449658,0.238861759758404,-1.66146696671356,0.0966196979642118,0.585154379792341
"hsa-miR-27b-5p",40.141455643871,-0.556443045523824,0.545285057253305,-1.02046267016141,0.307509084764685,0.88623736230319
"hsa-miR-28-3p",226.933863914267,-0.111560213873336,0.289496803599131,-0.385359052280987,0.699971415874304,0.981276468474986
"hsa-miR-28-5p",579.111104327018,0.113684930895986,0.233613316463987,0.486637202950332,0.626515454328975,0.977355024871633
"hsa-miR-296-3p",1.02700870890127,-1.8210764864381,3.4675442893906,-0.525177570769582,0.599459755436277,NA
"hsa-miR-296-5p",2.32902945243584,-1.38074702569027,2.05531448597867,-0.671793555248945,0.501715132161243,NA
"hsa-miR-299-3p",1.60786093226138,2.27354225869234,2.72099920898744,0.835554178473425,0.403405755697606,NA
"hsa-miR-299-5p",8.03063692496029,1.63884109104529,1.17424318457661,1.39565731576819,0.162817713767958,0.70031172656479
"hsa-miR-29a-3p",2077.72045084031,0.197076006954558,0.207437199541941,0.950051424670878,0.342086123448505,0.917502666358996
"hsa-miR-29a-5p",9.83396324776308,0.120822757754871,1.04775728065461,0.115315598360132,0.908194975136491,0.999610127096233
"hsa-miR-29b-1-5p",38.3495613233741,-0.022762732581119,0.559789033686181,-0.040663055564393,0.967564514609488,0.999610127096233
"hsa-miR-29b-2-5p",9.95636918939478,2.05541573380809,1.10142495157661,1.86614233758361,0.062021453956481,0.456792930727098
"hsa-miR-29b-3p",1750.2341648769,0.109739441403194,0.221353071033249,0.495766518580218,0.620059149721323,0.977355024871633
"hsa-miR-29c-3p",114.733740938784,-0.322301143731083,0.356875105546998,-0.903120275753272,0.366462064068525,0.92189086559648
"hsa-miR-29c-5p",23.5273780423789,0.28223726902747,0.678827596936509,0.415771648502775,0.67757710685799,0.981276468474986
"hsa-miR-301a-3p",45.2706625008619,-0.00394040353329432,0.507761902594544,-0.00776033710516639,0.993808208985089,0.999610127096233
"hsa-miR-301a-5p",0.561873534262157,-2.80322411801693,4.33473436225549,-0.646688789612088,0.517833379932663,NA
"hsa-miR-301b-3p",14.6915984515105,0.952588001422878,0.864478539592704,1.10192209267761,0.270495542961476,0.834657277425705
"hsa-miR-301b-5p",0.438351146008107,2.08634352262492,4.78680667292823,0.435852890074761,0.662943467098699,NA
"hsa-miR-3064-3p",0.49786519787832,-0.27089448158671,4.65439829136333,-0.0582018264507746,0.953587865893195,NA
"hsa-miR-3064-5p",1.62161226640263,-2.63292521769638,2.71693429415746,-0.969079459653577,0.332505545200634,NA
"hsa-miR-3065-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3065-5p",1.73442589493448,-0.763159424319259,2.33852499338046,-0.326342214207458,0.744165452581396,NA
"hsa-miR-3074-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3074-5p",0.466586884733686,2.16892298996619,4.88635292449023,0.443873584958554,0.657133983336322,NA
"hsa-miR-30a-3p",3057.0648466755,-0.0331061321591788,0.200022380100159,-0.165512139904551,0.86854089534972,0.999610127096233
"hsa-miR-30a-5p",76.6633552740172,-0.38797806578559,0.412178198831078,-0.941287207537618,0.346557696582854,0.918775140890202
"hsa-miR-30b-3p",53.4068302452301,-0.282750323959624,0.475557831404833,-0.594565592841482,0.55213388501695,0.963120761834078
"hsa-miR-30b-5p",142.346824397654,0.0161356518954734,0.328092586418429,0.0491801782893532,0.960775707582614,0.999610127096233
"hsa-miR-30c-1-3p",23.0205242754734,0.305587349493234,0.691133859923563,0.442153636528574,0.658378033510496,0.981276468474986
"hsa-miR-30c-2-3p",173.842135146764,0.247534777295353,0.309822798181309,0.798955979832364,0.424315937380095,0.92189086559648
"hsa-miR-30c-5p",2493.25756794527,-0.219444904144833,0.289587211292573,-0.757785204551472,0.448579581113905,0.92189086559648
"hsa-miR-30d-3p",38.449764323038,0.269520948966124,0.579761760477182,0.464882245328305,0.642015785688236,0.981276468474986
"hsa-miR-30d-5p",78.5039582566531,-0.493152444899691,0.406470782870165,-1.2132543486089,0.225032590865499,0.763655468645487
"hsa-miR-30e-3p",613.925091047363,-0.187105729711055,0.232647499653372,-0.804245607581553,0.421255143901665,0.92189086559648
"hsa-miR-30e-5p",10.5577667075263,0.367695185875959,1.03619388255216,0.354851724245197,0.722700676292278,0.981276468474986
"hsa-miR-31-3p",86.4043944964619,0.36345484496817,0.426848188731959,0.851485035107888,0.394499972789621,0.92189086559648
"hsa-miR-31-5p",6278.96670828999,0.278414306998711,0.20108059801007,1.38459060572701,0.166177685628435,0.70031172656479
"hsa-miR-3115",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-3120-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3120-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3121-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3121-5p",0.734201214664217,-1.31193142707877,3.94553450845022,-0.332510442949867,0.739503855540613,NA
"hsa-miR-3122",0,NA,NA,NA,NA,NA
"hsa-miR-3124-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3126-5p",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3127-3p",1.12519877861888,-1.96854774570322,3.36181872153707,-0.585560349548882,0.558171000239282,NA
"hsa-miR-3127-5p",1.00022468027026,-0.358411780057559,2.97346707299453,-0.120536656791228,0.904058043396439,NA
"hsa-miR-3128",0,NA,NA,NA,NA,NA
"hsa-miR-3129-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3130-3p",0.594603557501361,-2.87730231823683,4.63534702989075,-0.620730724082301,0.534776810646614,NA
"hsa-miR-3130-5p",3.23079558238811,0.916050593548924,1.78805810762015,0.512315897142826,0.608429941107038,0.975715593444238
"hsa-miR-3136-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3136-5p",0.904938030741793,3.12802485994155,3.55950545297572,0.87878074672608,0.379520167426513,NA
"hsa-miR-3138",2.60808561253164,1.09619415000382,1.96436557441228,0.558039788663978,0.576817214600315,NA
"hsa-miR-3140-3p",0.734201214664217,-1.31193142707877,3.94553450845022,-0.332510442949867,0.739503855540613,NA
"hsa-miR-3140-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3141",0,NA,NA,NA,NA,NA
"hsa-miR-3143",4.72439117602307,0.543902027258546,1.46584863436855,0.371049243766459,0.71060085427206,0.981276468474986
"hsa-miR-3144-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3144-5p",0.96894636712563,1.21277672264745,3.27729304875813,0.370054403010133,0.711341955306911,NA
"hsa-miR-3145-3p",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-3145-5p",1.74037188954268,-0.0472981407182848,2.50756584836477,-0.0188621729511625,0.984951055780528,NA
"hsa-miR-3146",0,NA,NA,NA,NA,NA
"hsa-miR-3147",0,NA,NA,NA,NA,NA
"hsa-miR-3148",0.936216343886427,1.27547793715058,3.31644586458977,0.384591815825811,0.700539858635191,NA
"hsa-miR-3149",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3150a-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3150a-5p",1.26479643578174,-0.92125787687291,2.6946480992078,-0.341884299157189,0.732437965911853,NA
"hsa-miR-3150b-3p",1.17400407076689,1.6056855514213,3.03101689331363,0.529751435883916,0.596284280451771,NA
"hsa-miR-3150b-5p",0.233293442366843,1.15123178997411,4.98642596834079,0.230873133840424,0.817413363011931,NA
"hsa-miR-3157-3p",0.29730177875068,-1.86213667468186,4.98744860052732,-0.373364584546291,0.708877114281587,NA
"hsa-miR-3157-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3158-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3158-5p",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3159",1.32880477216558,-2.38133638004946,2.91259729549923,-0.817598912053266,0.413586248973322,NA
"hsa-miR-3160-3p",0.466586884733686,2.16892298996619,4.88635292449023,0.443873584958554,0.657133983336322,NA
"hsa-miR-3160-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3162-3p",0.438351146008107,2.08634352262492,4.78680667292823,0.435852890074761,0.662943467098699,NA
"hsa-miR-3163",0.29730177875068,-1.86213667468186,4.98744860052732,-0.373364584546291,0.708877114281587,NA
"hsa-miR-3164",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3165",0.594603557501361,-2.87730231823683,4.63534702989075,-0.620730724082301,0.534776810646614,NA
"hsa-miR-3166",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3173-3p",4.42854110736696,1.12800263175001,1.52063357840398,0.741797792558235,0.458209858224893,0.92189086559648
"hsa-miR-3173-5p",32.1044123738331,0.0315123414922838,0.628598654366667,0.050131099189249,0.960017917317758,0.999610127096233
"hsa-miR-3174",0.69988032710053,2.75486868115885,4.32351060726477,0.637183282615257,0.524005465580711,NA
"hsa-miR-3175",1.0315029934149,-1.94388509088819,3.20813509306744,-0.605923701619921,0.544565419741629,NA
"hsa-miR-3176",1.0315029934149,-1.94388509088819,3.20813509306744,-0.605923701619921,0.544565419741629,NA
"hsa-miR-3177-3p",2.38854350430605,-2.15700481779438,2.10997105356091,-1.02229118932892,0.306643102042355,NA
"hsa-miR-3177-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3178",0,NA,NA,NA,NA,NA
"hsa-miR-3179",18.4642873280194,0.0800669321984046,0.767074512846539,0.104379601795507,0.91686810965828,0.999610127096233
"hsa-miR-3180",6.8576245773774,6.04955554978782,1.94246851809239,3.11436478555071,0.00184341426675382,0.0259195218113264
"hsa-miR-3180-3p",6.8576245773774,6.04955554978782,1.94246851809239,3.11436478555071,0.00184341426675382,0.0259195218113264
"hsa-miR-3180-5p",0.891905336252041,-3.4624890469157,3.92401614203733,-0.882383996799256,0.377569186850992,NA
"hsa-miR-3181",0,NA,NA,NA,NA,NA
"hsa-miR-3183",0,NA,NA,NA,NA,NA
"hsa-miR-3184-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3187-3p",0.971988941544685,-0.433678245498831,3.21104167620737,-0.13505842939138,0.892565677498369,NA
"hsa-miR-3187-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3188",1.0315029934149,-1.94388509088819,3.20813509306744,-0.605923701619921,0.544565419741629,NA
"hsa-miR-3189-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3189-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3190-3p",0.29730177875068,-1.86213667468186,4.98744860052732,-0.373364584546291,0.708877114281587,NA
"hsa-miR-3193",0,NA,NA,NA,NA,NA
"hsa-miR-3194-5p",0.205057703641264,1.05722352682614,4.99278788595253,0.211750138595051,0.832301969972872,NA
"hsa-miR-3195",0.933173769467373,3.17007424954884,3.85205407447709,0.822956840235731,0.410532537503324,NA
"hsa-miR-3196",0.702922901519584,0.665199713551927,3.71213914386796,0.179195791906336,0.857783967820427,NA
"hsa-miR-3197",0,NA,NA,NA,NA,NA
"hsa-miR-3198",0.529143511022953,-2.72532408210393,4.86349696596756,-0.560363068215001,0.575231817105811,NA
"hsa-miR-3199",1.53386247580684,-1.42670019223096,2.63758332718888,-0.540911893673338,0.588568312621232,NA
"hsa-miR-32-3p",36.7916889127549,0.189861143032912,0.564009641937222,0.33662747746792,0.736397739908624,0.981276468474986
"hsa-miR-32-5p",55.4071260207492,-0.662016526957701,0.472739128753301,-1.40038445453745,0.161398222640446,0.70031172656479
"hsa-miR-3200-3p",39.1515890435051,0.328242604135017,0.570104814875104,0.575758344028241,0.56477853326053,0.972245452423512
"hsa-miR-3200-5p",4.44764912283538,2.7318643837116,1.81571067267805,1.50457031773807,0.132434582258215,0.675270837008923
"hsa-miR-3202",0,NA,NA,NA,NA,NA
"hsa-miR-320a-3p",330.334234714501,0.0916566394906844,0.280450935040112,0.326818805141709,0.743804935345372,0.981276468474986
"hsa-miR-320a-5p",22.5255624977842,0.441276898008228,0.697097882567861,0.633019994814388,0.526720585901826,0.95330851371586
"hsa-miR-320b",281.45597073263,0.0672565215977216,0.29483839178722,0.228113174780371,0.8195582580954,0.999610127096233
"hsa-miR-320c",26.3202399414487,-0.168182071423585,0.71763275193928,-0.234356738832085,0.81470804088891,0.999610127096233
"hsa-miR-320d",23.3698032471616,0.276747951037729,0.69547287711461,0.397927741173611,0.690683450537179,0.981276468474986
"hsa-miR-320e",6.83475074490631,0.168763452753641,1.3350834015499,0.126406674337891,0.899410019175981,0.999610127096233
"hsa-miR-323a-3p",42.4383869105695,-0.725031954062626,0.535311185307487,-1.35441211385516,0.175604934980254,0.70031172656479
"hsa-miR-323a-5p",0.264571755511477,-1.77715971254541,4.99323500457025,-0.355913493139978,0.721905350548007,NA
"hsa-miR-323b-3p",5.03081085017147,-0.0699411407358421,1.42661924377359,-0.0490257937015057,0.960898740249889,0.999610127096233
"hsa-miR-323b-5p",0.233293442366843,1.15123178997411,4.98642596834079,0.230873133840424,0.817413363011931,NA
"hsa-miR-324-3p",120.868630390314,0.114586684201634,0.359434604811351,0.318797029189148,0.749880431197768,0.981276468474986
"hsa-miR-324-5p",248.010231882019,0.495801127864245,0.277815931405405,1.78463893469358,0.074319901796288,0.507124035786436
"hsa-miR-326",35.2119442207081,0.092093549949924,0.571982640377512,0.161007596120647,0.872087417861633,0.999610127096233
